unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12518914,JE418084,2021-10-06 05:00:00.000000 UTC,051XX W ARGYLE ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,true,true,1623,16,45,11,08B,1141305.0,1932764.0,2021,2022-01-20 03:46:26.000000 UTC,41.971582676,-87.755785407,"(41.971582676, -87.755785407)"
12506383,JE402595,2021-10-08 12:06:00.000000 UTC,011XX N LAWNDALE AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,STREET,true,false,1112,11,27,23,18,1151499.0,1907443.0,2021,2021-10-15 04:47:39.000000 UTC,41.901905116,-87.718967664,"(41.901905116, -87.718967664)"
12345250,JE205365,2021-04-21 12:43:00.000000 UTC,060XX W IRVING PARK RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1624,16,38,15,24,1135558.0,1925971.0,2021,2021-04-28 04:54:33.000000 UTC,41.953046396,-87.777080376,"(41.953046396, -87.777080376)"
12289683,JE137387,2021-02-09 08:25:00.000000 UTC,0000X N CICERO AVE,5131,OTHER OFFENSE,VIOLENT OFFENDER - ANNUAL REGISTRATION,STREET,true,false,1113,11,28,25,26,1144383.0,1899800.0,2021,2021-02-16 03:52:33.000000 UTC,41.88106871,-87.745298326,"(41.88106871, -87.745298326)"
12376729,JE243657,2021-05-26 02:40:00.000000 UTC,040XX W MONROE ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,true,false,1115,11,28,26,08B,1149437.0,1899354.0,2021,2021-08-10 04:49:57.000000 UTC,41.879748311,-87.726751761,"(41.879748311, -87.726751761)"
12398246,JE270571,2021-06-18 09:21:00.000000 UTC,008XX N TRUMBULL AVE,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,STREET,true,false,1121,11,27,23,26,1153228.0,1905333.0,2021,2021-07-06 05:02:18.000000 UTC,41.896080921,-87.712672853,"(41.896080921, -87.712672853)"
12376985,JE244163,2021-05-26 08:25:00.000000 UTC,001XX S HAMLIN BLVD,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,ALLEY,true,false,1122,11,28,26,04B,1151088.0,1899215.0,2021,2021-06-04 04:49:12.000000 UTC,41.879334699,-87.720693116,"(41.879334699, -87.720693116)"
12303995,JE155413,2021-02-28 12:00:00.000000 UTC,006XX N HAMLIN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,true,false,1122,11,27,23,11,1150942.0,1904006.0,2021,2021-03-07 03:52:28.000000 UTC,41.89248457,-87.721103701,"(41.89248457, -87.721103701)"
12355069,JE217453,2021-05-02 06:49:00.000000 UTC,039XX W MONROE ST,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,STREET,true,false,1122,11,28,26,18,1150239.0,1899373.0,2021,2021-05-09 04:55:50.000000 UTC,41.879784857,-87.723806409,"(41.879784857, -87.723806409)"
12320055,JE174681,2021-03-20 05:38:00.000000 UTC,016XX W 79TH ST,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,true,true,611,6,17,71,04B,1166757.0,1852325.0,2021,2021-04-06 05:00:41.000000 UTC,41.750342069,-87.664499193,"(41.750342069, -87.664499193)"
12311306,JE164182,2021-02-26 12:00:00.000000 UTC,077XX S HERMITAGE AVE,1751,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,true,true,611,6,17,71,17,1166024.0,1853420.0,2021,2021-08-01 05:16:32.000000 UTC,41.753362509,-87.667154177,"(41.753362509, -87.667154177)"
12550319,JE456544,2021-11-25 09:30:00.000000 UTC,079XX S BISHOP ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,true,false,612,6,21,71,05,1168046.0,1852083.0,2021,2021-12-02 03:52:29.000000 UTC,41.749650394,-87.659782645,"(41.749650394, -87.659782645)"
12306281,JE157890,2021-03-03 11:55:00.000000 UTC,008XX W 87TH ST,2020,NARCOTICS,POSSESS - AMPHETAMINES,STREET,true,false,613,6,21,71,18,1172420.0,1847244.0,2021,2021-03-10 03:48:52.000000 UTC,41.736276459,-87.643896574,"(41.736276459, -87.643896574)"
12447590,JE330929,2021-08-08 08:34:00.000000 UTC,004XX S KOSTNER AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1131,11,28,26,15,1147129.0,1897553.0,2021,2021-08-15 05:04:22.000000 UTC,41.874850606,-87.735272577,"(41.874850606, -87.735272577)"
12438508,JE314069,2021-07-25 07:00:00.000000 UTC,047XX W POLK ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1131,11,24,25,16,1145014.0,1895946.0,2021,2021-08-03 04:45:05.000000 UTC,41.870480977,-87.743078629,"(41.870480977, -87.743078629)"
12571377,JE481247,2021-12-17 11:32:00.000000 UTC,047XX W ARTHINGTON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1131,11,24,25,16,1144891.0,1895610.0,2021,2021-12-24 03:48:25.000000 UTC,41.869561271,-87.743538683,"(41.869561271, -87.743538683)"
12373004,JE239434,2021-05-23 01:14:00.000000 UTC,074XX N WESTERN AVE,2210,LIQUOR LAW VIOLATION,SELL / GIVE / DELIVER LIQUOR TO MINOR,BAR OR TAVERN,true,false,2411,24,50,2,22,1159016.0,1949462.0,2021,2021-05-30 05:03:31.000000 UTC,42.017056516,-87.690198286,"(42.017056516, -87.690198286)"
12420647,JE298188,2021-07-11 05:42:00.000000 UTC,077XX S NORMAL AVE,2900,WEAPONS VIOLATION,UNLAWFUL USE / SALE OF AIR RIFLE,RESIDENCE,true,false,621,6,17,69,15,1174301.0,1853695.0,2021,2021-07-18 04:56:02.000000 UTC,41.753937269,-87.636813954,"(41.753937269, -87.636813954)"
12409891,JE284882,2021-06-30 12:17:00.000000 UTC,034XX W CONGRESS PKWY,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,STREET,true,false,1133,11,28,27,26,1153613.0,1897483.0,2021,2021-07-07 04:55:24.000000 UTC,41.874532075,-87.71146775,"(41.874532075, -87.71146775)"
12370729,JE236245,2021-05-20 09:44:00.000000 UTC,001XX N WABASH AVE,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,STREET,true,false,111,1,42,32,04A,1176785.0,1901603.0,2021,2021-07-10 05:02:28.000000 UTC,41.885345389,-87.626266255,"(41.885345389, -87.626266255)"
12392495,JE262992,2021-06-12 07:24:00.000000 UTC,002XX S STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,true,false,113,1,42,32,03,1176417.0,1899156.0,2021,2021-06-19 04:54:35.000000 UTC,41.878638996,-87.627691486,"(41.878638996, -87.627691486)"
12520448,JE419715,2021-10-22 08:00:00.000000 UTC,002XX N COLUMBUS DR,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,HOTEL / MOTEL,true,false,114,1,42,32,11,1178302.0,1901916.0,2021,2021-10-29 04:49:56.000000 UTC,41.886169843,-87.620686081,"(41.886169843, -87.620686081)"
12261758,JE103748,2021-01-05 09:06:00.000000 UTC,0000X W TERMINAL ST,4860,OTHER OFFENSE,BOARD PLANE WITH WEAPON,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1651,16,41,76,26,1100317.0,1935229.0,2021,2021-01-16 03:49:23.000000 UTC,41.979006297,-87.906463155,"(41.979006297, -87.906463155)"
12531313,JE433362,2021-11-04 06:30:00.000000 UTC,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1652,16,41,76,15,1100726.0,1934289.0,2021,2021-11-11 03:51:52.000000 UTC,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
12480775,JE371454,2021-09-13 05:48:00.000000 UTC,0000X W CHECKPOINT 7A ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1653,16,41,76,15,1101667.0,1934359.0,2021,2021-09-20 04:47:17.000000 UTC,41.976600326,-87.901514402,"(41.976600326, -87.901514402)"
12407845,JE282541,2021-06-28 01:40:00.000000 UTC,0000X W TERMINAL ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1653,16,41,76,24,1101811.0,1934419.0,2021,2021-07-05 04:59:29.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12517173,JE415877,2021-10-20 06:37:00.000000 UTC,0000X W TERMINAL ST,4860,OTHER OFFENSE,BOARD PLANE WITH WEAPON,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,true,false,1653,16,41,76,26,1101811.0,1934419.0,2021,2021-10-27 04:49:16.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12440624,JE322634,2021-08-01 08:43:00.000000 UTC,076XX N MARSHFIELD AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,true,false,2422,24,49,1,04B,1163978.0,1950623.0,2021,2022-02-14 03:46:14.000000 UTC,42.020138561,-87.671906381,"(42.020138561, -87.671906381)"
12315874,JE169788,2021-03-15 04:02:00.000000 UTC,016XX W HOWARD ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,true,false,2422,24,49,1,14,1163595.0,1950346.0,2021,2021-03-22 04:53:29.000000 UTC,42.019386582,-87.673323651,"(42.019386582, -87.673323651)"
12407641,JE282140,2021-06-27 12:00:00.000000 UTC,016XX W JONQUIL TER,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,true,true,2422,24,49,1,17,1163838.0,1951001.0,2021,2022-03-16 04:50:41.000000 UTC,42.021178767,-87.672410829,"(42.021178767, -87.672410829)"
12509949,JE406746,2021-10-12 05:41:00.000000 UTC,007XX E 82ND ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,true,false,631,6,6,44,07,1182405.0,1850784.0,2021,2021-10-19 04:48:47.000000 UTC,41.745765296,-87.607205822,"(41.745765296, -87.607205822)"
12509567,JE406577,2021-10-11 10:58:00.000000 UTC,069XX N CLARK ST,2020,NARCOTICS,POSSESS - AMPHETAMINES,STREET,true,false,2424,24,49,1,18,1163491.0,1946332.0,2021,2021-10-18 05:02:25.000000 UTC,42.008374288,-87.673820162,"(42.008374288, -87.673820162)"
12535821,JE355516,2021-08-30 12:20:00.000000 UTC,002XX S CANAL ST,2025,NARCOTICS,POSSESS - HALLUCINOGENS,OTHER RAILROAD PROPERTY / TRAIN DEPOT,true,false,121,1,42,28,18,,,2021,2023-01-03 03:56:06.000000 UTC,,,
12405849,JE279881,2021-06-26 06:41:00.000000 UTC,003XX W MONTROSE HARBOR DR,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,true,false,1915,19,46,3,11,1174133.0,1929342.0,2021,2021-07-27 05:01:50.000000 UTC,41.961521895,-87.635175446,"(41.961521895, -87.635175446)"
12436831,JE317787,2021-07-28 06:43:00.000000 UTC,012XX S STATE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,true,false,131,1,3,33,17,1176535.0,1894746.0,2021,2022-03-14 04:47:28.000000 UTC,41.866535025,-87.627391392,"(41.866535025, -87.627391392)"
12507017,JE403390,2021-10-08 11:44:00.000000 UTC,012XX S INDIANA AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,132,1,3,33,26,1177853.0,1894949.0,2021,2021-10-15 04:47:39.000000 UTC,41.867062226,-87.622546765,"(41.867062226, -87.622546765)"
12350051,JE211247,2021-04-26 11:01:00.000000 UTC,010XX W BELMONT AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,true,false,1924,19,44,6,11,1168905.0,1921421.0,2021,2021-05-09 04:53:57.000000 UTC,41.93990164,-87.654626945,"(41.93990164, -87.654626945)"
12267794,JE110619,2021-01-12 11:37:00.000000 UTC,025XX S MICHIGAN AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,true,false,133,1,4,33,08B,1177647.0,1887564.0,2021,2021-01-19 03:53:51.000000 UTC,41.846801978,-87.623527134,"(41.846801978, -87.623527134)"
12387862,JE257597,2021-06-07 08:12:00.000000 UTC,006XX W FULLERTON PKWY,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,true,false,1935,19,43,7,04B,1171694.0,1916203.0,2021,2021-06-21 04:55:38.000000 UTC,41.925522178,-87.644530656,"(41.925522178, -87.644530656)"
12572484,JE483260,2021-12-20 12:55:00.000000 UTC,007XX W 29TH ST,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,true,false,914,9,11,60,18,1171958.0,1885661.0,2021,2021-12-27 03:53:34.000000 UTC,41.841707118,-87.644461457,"(41.841707118, -87.644461457)"
12456924,JE342242,2021-08-19 01:00:00.000000 UTC,033XX S LOWE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,true,915,9,11,60,26,1172512.0,1882704.0,2021,2021-09-29 04:51:01.000000 UTC,41.833580643,-87.642515741,"(41.833580643, -87.642515741)"
12402266,JE275462,2021-06-12 12:01:00.000000 UTC,024XX N CAMPBELL AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,true,true,1431,14,1,22,02,1159288.0,1916203.0,2021,2022-05-26 04:46:08.000000 UTC,41.925786594,-87.690116258,"(41.925786594, -87.690116258)"
12395350,JE266959,2021-06-15 01:30:00.000000 UTC,018XX N DAMEN AVE,0275,CRIMINAL SEXUAL ASSAULT,ATTEMPT AGGRAVATED - OTHER,PARK PROPERTY,true,false,1434,14,32,22,02,1162738.0,1912139.0,2021,2021-08-14 05:02:09.000000 UTC,41.914562993,-87.677553434,"(41.914562993, -87.677553434)"
12475041,JE364284,2021-09-07 04:00:00.000000 UTC,080XX S KIMBARK AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,true,true,411,4,8,45,02,1186274.0,1851956.0,2021,2023-03-15 04:46:39.000000 UTC,41.748890913,-87.592992275,"(41.748890913, -87.592992275)"
12399598,JE272332,2021-06-19 07:02:00.000000 UTC,011XX E 82ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,true,true,411,4,8,45,26,1185128.0,1850849.0,2021,2021-07-05 04:56:54.000000 UTC,41.745880174,-87.597226297,"(41.745880174, -87.597226297)"
12262016,JE104105,2021-01-05 01:45:00.000000 UTC,081XX S LUELLA AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,SIDEWALK,true,false,414,4,8,46,24,1192605.0,1851349.0,2021,2021-01-16 03:49:23.000000 UTC,41.747073428,-87.569813263,"(41.747073428, -87.569813263)"
12340565,JE199771,2021-04-15 12:33:00.000000 UTC,048XX S HERMITAGE AVE,031A,ROBBERY,ARMED - HANDGUN,ALLEY,true,false,931,9,15,61,03,1165495.0,1872610.0,2021,2021-04-24 04:58:39.000000 UTC,41.806033569,-87.668549104,"(41.806033569, -87.668549104)"
12299985,JE150563,2021-02-23 12:01:00.000000 UTC,007XX W 50TH ST,1540,OBSCENITY,OBSCENE MATTER,APARTMENT,true,false,935,9,20,61,26,1172178.0,1871713.0,2021,2021-03-02 03:50:05.000000 UTC,41.803427645,-87.64406475,"(41.803427645, -87.64406475)"
12519578,JE418948,2021-10-22 05:02:00.000000 UTC,096XX S HALSTED ST,1460,WEAPONS VIOLATION,POSSESS FIREARM / AMMUNITION - NO FOID CARD,STREET,true,false,2223,22,21,73,15,1172676.0,1840917.0,2021,2021-10-29 04:49:56.000000 UTC,41.718908658,-87.643144539,"(41.718908658, -87.643144539)"
12268953,JE112091,2021-01-13 12:00:00.000000 UTC,101XX S AVENUE L,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,432,4,10,52,26,1201819.0,1838463.0,2021,2021-01-20 03:53:42.000000 UTC,41.711483998,-87.536488614,"(41.711483998, -87.536488614)"
12325845,JE181737,2021-03-27 07:40:00.000000 UTC,035XX W ARGYLE ST,4388,OTHER OFFENSE,VIOLATION OF BAIL BOND - DOMESTIC VIOLENCE,STREET,true,true,1712,17,33,14,26,1151896.0,1932994.0,2021,2021-04-03 05:04:00.000000 UTC,41.972011282,-87.7168345,"(41.972011282, -87.7168345)"
12459358,JE345441,2021-08-21 08:44:00.000000 UTC,047XX N SACRAMENTO AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,1713,17,33,14,26,1155524.0,1931239.0,2021,2021-08-28 04:51:55.000000 UTC,41.967123046,-87.703541158,"(41.967123046, -87.703541158)"
12433120,JE313286,2021-07-25 05:40:00.000000 UTC,036XX W LAWRENCE AVE,0650,BURGLARY,HOME INVASION,APARTMENT,true,false,1723,17,35,14,05,1151411.0,1931653.0,2021,2021-08-31 04:44:42.000000 UTC,41.968341055,-87.718653311,"(41.968341055, -87.718653311)"
12510611,JE407818,2021-10-12 09:49:00.000000 UTC,041XX W ROSCOE ST,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,true,false,1731,17,30,16,18,1147986.0,1922277.0,2021,2021-10-19 04:48:47.000000 UTC,41.942679319,-87.731489068,"(41.942679319, -87.731489068)"
12364336,JE228642,2021-05-13 11:05:00.000000 UTC,039XX N HAMLIN AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,true,false,1732,17,45,16,17,1150360.0,1925821.0,2021,2021-05-20 05:20:28.000000 UTC,41.952358258,-87.722670628,"(41.952358258, -87.722670628)"
12559270,JE467382,2021-12-05 09:18:00.000000 UTC,031XX W HURON ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,true,true,1221,12,27,23,08B,1155398.0,1904497.0,2021,2021-12-13 03:48:48.000000 UTC,41.893743506,-87.704725344,"(41.893743506, -87.704725344)"
12517217,JE318631,2021-07-29 02:26:00.000000 UTC,024XX W CHICAGO AVE,2018,NARCOTICS,MANUFACTURE / DELIVER - SYNTHETIC DRUGS,VEHICLE NON-COMMERCIAL,true,false,1221,12,26,24,18,,,2021,2022-03-01 03:51:28.000000 UTC,,,
12561626,JE470332,2021-12-08 12:57:00.000000 UTC,008XX W 58TH ST,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,true,false,712,7,16,68,18,1171533.0,1866386.0,2021,2021-12-15 03:55:46.000000 UTC,41.788823949,-87.646586345,"(41.788823949, -87.646586345)"
12307859,JE160025,2021-03-05 01:26:00.000000 UTC,013XX W 58TH ST,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,STREET,true,false,713,7,16,67,15,1168439.0,1866302.0,2021,2021-03-12 03:54:10.000000 UTC,41.7886607,-87.657933369,"(41.7886607, -87.657933369)"
12387804,JE257608,2021-06-07 07:38:00.000000 UTC,013XX W 59TH ST,5131,OTHER OFFENSE,VIOLENT OFFENDER - ANNUAL REGISTRATION,STREET,true,false,713,7,16,67,26,1168202.0,1865632.0,2021,2021-06-14 05:03:24.000000 UTC,41.786827246,-87.658821636,"(41.786827246, -87.658821636)"
12263746,JE106147,2021-01-07 03:22:00.000000 UTC,055XX S HERMITAGE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,ALLEY,true,false,715,7,15,67,10,1165623.0,1867911.0,2021,2021-06-11 04:44:53.000000 UTC,41.793136235,-87.668213,"(41.793136235, -87.668213)"
12485056,JE376669,2021-09-16 04:00:00.000000 UTC,057XX S WOLCOTT AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,true,false,715,7,15,67,02,1164668.0,1866610.0,2021,2022-09-08 04:48:39.000000 UTC,41.78958635,-87.671751606,"(41.78958635, -87.671751606)"
12279995,JE124874,2021-01-27 04:32:00.000000 UTC,016XX W 13TH ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,true,false,1233,12,28,28,03,1165759.0,1894127.0,2021,2021-02-08 03:45:52.000000 UTC,41.865072791,-87.666968639,"(41.865072791, -87.666968639)"
12555770,JE463115,2021-12-02 01:30:00.000000 UTC,068XX S PERRY AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,true,true,722,7,6,69,08A,1176579.0,1859603.0,2021,2021-12-09 03:51:25.000000 UTC,41.770098585,-87.628288445,"(41.770098585, -87.628288445)"
12297383,JE147473,2021-02-20 11:23:00.000000 UTC,020XX W 17TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,DRIVEWAY - RESIDENTIAL,true,false,1234,12,25,31,11,1163106.0,1891727.0,2021,2021-02-27 03:46:45.000000 UTC,41.858543061,-87.676775217,"(41.858543061, -87.676775217)"
12349252,JE210149,2021-04-26 01:53:00.000000 UTC,068XX S WINCHESTER AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,RESIDENCE,true,true,726,7,17,67,24,1164537.0,1859284.0,2021,2021-05-03 04:48:50.000000 UTC,41.769485611,-87.672438396,"(41.769485611, -87.672438396)"
12322338,JE177349,2021-03-23 11:47:00.000000 UTC,026XX W BRYN MAWR AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,true,false,2011,20,40,4,11,1157937.0,1937096.0,2021,2021-03-30 04:51:43.000000 UTC,41.983145929,-87.694508242,"(41.983145929, -87.694508242)"
12479975,JE370539,2021-09-12 01:00:00.000000 UTC,054XX N LINCOLN AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY / VEHICLE PARKING LOT,true,false,2011,20,40,4,14,1158435.0,1935858.0,2021,2021-11-28 03:46:31.000000 UTC,41.979738594,-87.692710749,"(41.979738594, -87.692710749)"
12419225,JE295991,2021-07-09 04:46:00.000000 UTC,053XX N ASHLAND AVE,0453,BATTERY,AGGRAVATED POLICE OFFICER - OTHER DANGEROUS WEAPON,APARTMENT,true,false,2012,20,40,77,04B,1164704.0,1935355.0,2021,2021-07-18 04:53:20.000000 UTC,41.978227375,-87.669670242,"(41.978227375, -87.669670242)"
12531607,JE433733,2021-11-04 12:48:00.000000 UTC,050XX S MICHIGAN AVE,2021,NARCOTICS,POSSESS - BARBITURATES,STREET,true,false,224,2,3,38,18,1178012.0,1871596.0,2021,2021-11-11 03:51:52.000000 UTC,41.802976212,-87.622672342,"(41.802976212, -87.622672342)"
12541668,JE446119,2021-11-15 02:15:00.000000 UTC,040XX W GRAND AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,2534,25,26,23,26,1149400.0,1909011.0,2021,2021-11-22 03:48:58.000000 UTC,41.906248856,-87.726636891,"(41.906248856, -87.726636891)"
12537856,JE441058,2021-11-10 09:10:00.000000 UTC,049XX N BROADWAY,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,true,false,2033,20,48,3,04B,1167410.0,1933423.0,2021,2021-12-06 03:46:39.000000 UTC,41.972867948,-87.659774799,"(41.972867948, -87.659774799)"
12442009,JE324157,2021-08-03 07:20:00.000000 UTC,022XX S PULASKI RD,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,1013,10,22,29,03,1150054.0,1889039.0,2021,2021-08-14 05:02:09.000000 UTC,41.851430749,-87.724754706,"(41.851430749, -87.724754706)"
12597175,JF118532,2021-12-16 03:00:00.000000 UTC,025XX S KILDARE AVE,1541,OBSCENITY,SALE / DISTRIBUTE OBSCENE MATERIAL TO MINOR,SCHOOL - PUBLIC BUILDING,true,false,1013,10,22,30,26,,,2021,2022-01-22 03:45:40.000000 UTC,,,
12390658,JE261052,2021-06-09 03:30:00.000000 UTC,039XX W OGDEN AVE,501A,OTHER OFFENSE,ANIMAL ABUSE / NEGLECT,STREET,true,false,1014,10,24,29,26,1150524.0,1889164.0,2021,2021-06-16 05:12:41.000000 UTC,41.851764611,-87.723026418,"(41.851764611, -87.723026418)"
12559333,JE467481,2021-12-06 12:54:00.000000 UTC,050XX W IOWA ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,SIDEWALK,true,true,1531,15,37,25,24,1142687.0,1905516.0,2021,2021-12-13 03:51:44.000000 UTC,41.896785818,-87.751383663,"(41.896785818, -87.751383663)"
12478732,JE368893,2021-09-10 07:22:00.000000 UTC,050XX W SUPERIOR ST,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,RESIDENCE,true,false,1531,15,37,25,26,1142660.0,1904503.0,2021,2021-09-17 04:48:01.000000 UTC,41.894006531,-87.751508061,"(41.894006531, -87.751508061)"
12530782,JE432947,2021-11-03 05:42:00.000000 UTC,034XX W 16TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,VEHICLE NON-COMMERCIAL,true,false,1021,10,24,29,24,1153856.0,1891831.0,2021,2021-11-10 03:51:56.000000 UTC,41.859017531,-87.71072606,"(41.859017531, -87.71072606)"
12303042,JE154329,2021-02-27 04:57:00.000000 UTC,051XX W MADISON ST,141C,WEAPONS VIOLATION,UNLAWFUL USE - OTHER DANGEROUS WEAPON,STREET,true,false,1533,15,28,25,15,1142285.0,1899542.0,2021,2021-03-06 03:50:24.000000 UTC,41.880399914,-87.753008553,"(41.880399914, -87.753008553)"
12517386,JE416221,2021-10-20 11:10:00.000000 UTC,051XX W MADISON ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,VEHICLE NON-COMMERCIAL,true,false,1533,15,28,25,26,1142285.0,1899542.0,2021,2021-10-27 04:49:16.000000 UTC,41.880399914,-87.753008553,"(41.880399914, -87.753008553)"
12504298,JE399991,2021-10-06 11:11:00.000000 UTC,028XX W 19TH ST,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,true,false,1022,10,12,30,08B,1157372.0,1890584.0,2021,2021-10-13 04:50:05.000000 UTC,41.855524939,-87.6978538,"(41.855524939, -87.6978538)"
12294199,JE143102,2021-02-16 12:33:00.000000 UTC,018XX S ALBANY AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,ALLEY,true,false,1022,10,24,29,24,1156008.0,1890798.0,2021,2021-02-23 03:48:18.000000 UTC,41.856139771,-87.702854578,"(41.856139771, -87.702854578)"
12391666,JE262452,2021-06-11 06:25:00.000000 UTC,031XX W 16TH ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,true,false,1022,10,24,29,26,1155720.0,1891876.0,2021,2021-07-06 05:02:18.000000 UTC,41.859103721,-87.703882681,"(41.859103721, -87.703882681)"
